ano,descricao,quantidade,unidadeMedida,valorUnitarioEstimado,valorTotalEstimado,valorUnitarioHomologado,tipoPessoa,cpfCnpjFornecedor,razaoSocialFornecedor,nuProcesso,ano_referencia
2025,"COXA e sobrecoxa de frango, congelada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",1080.0,Kg,12.654,5410951.632,6.95,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"COXA e sobrecoxa de frango, congelada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",10440.0,Kg,12.654,1241357.4,9.5,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"COXA e sobrecoxa de frango, congelada. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",71460.0,Kg,12.654,3589003.404,17.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,Frango Temperado e congelado para festejos natalinos.,1620.0,Kg,12.29,5591.95,6.2,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,Frango Temperado e congelado para festejos natalinos.,84096.0,Kg,12.29,6194.16,10.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,Frango Temperado e congelado para festejos natalinos.,5400.0,Kg,12.29,2433.42,22.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"FÍGADO bovino, congelado, peça inteira, limpo, livre de aparas, com aspecto firme. Acondicionada em embalagem plástica, contendo identificação do produto, marca do fabricante, prazo de validade.",45036.0,Kg,10.584,19051.2,27.0,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"FÍGADO bovino, congelado, peça inteira, limpo, livre de aparas, com aspecto firme. Acondicionada em embalagem plástica, contendo identificação do produto, marca do fabricante, prazo de validade.",360.0,Kg,10.584,110496.96,24.9,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"FÍGADO bovino, congelado, peça inteira, limpo, livre de aparas, com aspecto firme. Acondicionada em embalagem plástica, contendo identificação do produto, marca do fabricante, prazo de validade.",5688.0,Kg,10.584,4762.8,19.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"LINGUIÇA bovina mista, embalagem transparente e não violada.",88056.0,Kg,16.323,63170.01,15.98,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"LINGUIÇA calabresa defumada. Acondicionada em embalagem a vácuo em filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",50130.0,Kg,26.423,124135.254,28.5,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"LINGUIÇA calabresa defumada. Acondicionada em embalagem a vácuo em filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",630.0,Kg,26.423,96549.642,16.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"LINGUIÇA calabresa defumada. Acondicionada em embalagem a vácuo em filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",6300.0,Kg,26.423,23780.7,20.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"LINGUIÇA de frango. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",468.0,Kg,18.683,817867.008,24.4,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"LINGUIÇA de frango. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",59400.0,Kg,18.683,882771.75,24.99,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"LINGUIÇA de frango. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",6606.0,Kg,18.683,373286.34,19.8,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"LINGUIÇA toscana. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",2250.0,Kg,26.723,72152.1,5.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"LINGUIÇA toscana. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",7308.0,Kg,26.723,12025.35,19.89,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"LINGUIÇA toscana. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",50472.0,Kg,26.723,153924.48,33.98,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"MOCOTÓ bovino congelado e alvejado. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",8730.0,Kg,10.773,7756.56,17.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"MOCOTÓ bovino congelado e alvejado. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",71784.0,Kg,10.773,11634.84,26.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"MORTADELA de frango, mecanicamente separada, com gordura de frango de primeira qualidade, temperada e embutida. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",1800.0,Kg,11.188,106129.368,8.1,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"MORTADELA de frango, mecanicamente separada, com gordura de frango de primeira qualidade, temperada e embutida. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",283626.0,Kg,11.188,18124.56,8.99,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"MORTADELA de frango, mecanicamente separada, com gordura de frango de primeira qualidade, temperada e embutida. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",19980.0,Kg,11.188,60415.2,9.5,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"PEITO de frango, sem osso, congelado, sem pele e sem gordura. Acondicionado em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",14220.0,Kg,20.048,1330144.704,15.99,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"PEITO de frango, sem osso, congelado, sem pele e sem gordura. Acondicionado em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",427608.0,Kg,20.048,5619374.208,9.89,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"PEITO de frango, sem osso, congelado, sem pele e sem gordura. Acondicionado em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",900.0,Kg,20.048,6001168.32,19.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"PEIXE filé de Merluza, cortado em filé, congelado, sem osso, sem espinhas, sem pele, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",13680.0,Kg,28.593,849212.1,17.49,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"PEIXE filé de Merluza, cortado em filé, congelado, sem osso, sem espinhas, sem pele, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",280296.0,Kg,28.593,1362342.078,15.99,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"PEIXE filé de Merluza, cortado em filé, congelado, sem osso, sem espinhas, sem pele, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",3258.0,Kg,28.593,208957.644,6.89,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"PEIXE filé de Pescada, cortado em filé, congelado, sem espinhas, sem pele, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",8100.0,Kg,50.46,726624.0,29.9,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"PEIXE filé de Pescada, cortado em filé, congelado, sem espinhas, sem pele, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",152370.0,Kg,50.46,1961884.8,29.9,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"PEIXE filé de Pescada, cortado em filé, congelado, sem espinhas, sem pele, com aspecto firme. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade, marcas e carimbos oficiais.",1800.0,Kg,50.46,2272516.56,16.5,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,PRESUNTO de frango resfriado. Embalagem transparente e não violada.,9315.0,Kg,26.963,24266.7,26.99,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,PRESUNTO de frango resfriado. Embalagem transparente e não violada.,299340.0,Kg,26.963,82506.78,17.69,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"PRESUNTO de peru resfriado. Acondicionado em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",2700.0,Kg,25.66,169509.96,12.89,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"PRESUNTO de peru resfriado. Acondicionado em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",900.0,Kg,25.66,224011.8,14.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"PRESUNTO de peru resfriado. Acondicionado em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",11790.0,Kg,25.66,145954.08,23.99,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"SALSICHA bovina. Acondicionada em embalagem em filme PVC transparente ou saco plástico transparente com identificação do produto, marca do fabricante, prazo de validade e peso líquido.",4698.0,Kg,9.64,10411.2,13.29,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"SALSICHA bovina. Acondicionada em embalagem em filme PVC transparente ou saco plástico transparente com identificação do produto, marca do fabricante, prazo de validade e peso líquido.",11430.0,Kg,9.64,8676.0,29.9,PJ,07526979000185,RAIMUNDO ADELMAR FONSECA PIRES,19.000.000221.2024,2025
2025,"SALSICHA de frango. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",29988.0,Kg,9.525,21431.25,19.98,PJ,17020542000129,DISTRIBUIDORA BRAZMAC LTDA ME,19.000.000221.2024,2025
2025,"SALSICHA de frango. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",14400.0,Kg,9.525,8572.5,24.99,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"SALSICHA mista. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",5400.0,Kg,9.64,31407.12,6.5,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"SALSICHA mista. Acondicionada em embalagem de filme PVC transparente ou saco plástico transparente, contendo identificação do produto, marca do fabricante, prazo de validade.",98100.0,Kg,9.64,8676.0,8.0,PJ,30597577000193,MCM DISTRIBUIDORA DE ALIMENTOS LTDA,19.000.000221.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 12.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",16.0,Un,3256.63,387538.97,4090.0,PJ,45579602000183,MAIS DISTRIBUIÇÕES PB COMÉRCIO E SERVIÇOS LTDA,19.000.000224.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 12.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",20.0,Un,3256.63,78159.12,3480.0,PJ,45579602000183,MAIS DISTRIBUIÇÕES PB COMÉRCIO E SERVIÇOS LTDA,19.000.000224.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 18.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",32.0,Un,3946.25,78925.0,5320.0,PJ,45579602000183,MAIS DISTRIBUIÇÕES PB COMÉRCIO E SERVIÇOS LTDA,19.000.000224.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 18.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",56.0,Un,3946.25,489335.0,2150.0,PJ,53553859000194,J R MACHADO IMP. E EXP LTDA,19.000.000224.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 24.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",119.0,Un,4961.292,79380.672,2310.0,PJ,45579602000183,MAIS DISTRIBUIÇÕES PB COMÉRCIO E SERVIÇOS LTDA,19.000.000224.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 24.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",22.0,Un,4961.292,347290.44,9700.0,PJ,53553859000194,J R MACHADO IMP. E EXP LTDA,19.000.000224.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 30.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",124.0,Un,6378.524,63785.24,3450.0,PJ,03538267000125,C.W.C. DISTRIBUIDORA LTDA.,19.000.000224.2024,2025
2025,"CONDICIONADOR DE AR tipo split, com capacidade de 30.000 btus, com controle remoto, filtro anti-pó, aletas direcionais e baixo nível de ruído, com compressor rotativo e unidade externa independente, 220 volts.",70.0,Un,6378.524,204112.768,4090.0,PJ,45579602000183,MAIS DISTRIBUIÇÕES PB COMÉRCIO E SERVIÇOS LTDA,19.000.000224.2024,2025
2025,"CONDICIONADOR de ar tipo Split Mod. Piso / teto cap. 48.000 Btu/h, com controle remoto sem fio, ventilador com baixo nível de ruído, sistema com uso inteligente de energia, unidade evaporada e condensadora compacta. Voltagem: 380 volt trifásico. Vazão de ar aproximadamente de 1.900 m²/h.",18.0,Un,12768.778,280913.116,2145.0,PJ,03538267000125,C.W.C. DISTRIBUIDORA LTDA.,19.000.000224.2024,2025
2025,"CONDICIONADOR de ar tipo Split Mod. Piso / teto cap. 48.000 Btu/h, com controle remoto sem fio, ventilador com baixo nível de ruído, sistema com uso inteligente de energia, unidade evaporada e condensadora compacta. Voltagem: 380 volt trifásico. Vazão de ar aproximadamente de 1.900 m²/h.",10.0,Un,12768.778,76612.668,5320.0,PJ,45579602000183,MAIS DISTRIBUIÇÕES PB COMÉRCIO E SERVIÇOS LTDA,19.000.000224.2024,2025
